Time,BicepsBrachiiR
23.06423,-4.53E-06
23.06475,-9.57E-06
23.06527,-1.53E-05
23.06579,-2.17E-05
23.06631,-3.04E-05
23.06683,-4.08E-05
23.06735,-4.95E-05
23.06787,-5.69E-05
23.06838,-6.36E-05
23.0689,-6.92E-05
23.06942,-7.03E-05
23.06994,-6.48E-05
23.07046,-4.92E-05
23.07098,-2.67E-05
23.0715,-4.87E-06
23.07202,1.06E-05
23.07254,2.01E-05
23.07306,2.50E-05
23.07358,2.90E-05
23.0741,3.61E-05
23.07462,4.38E-05
23.07513,5.05E-05
23.07565,5.72E-05
23.07617,6.80E-05
23.07669,7.97E-05
23.07721,8.71E-05
23.07773,8.96E-05
23.07825,9.15E-05
23.07877,9.45E-05
23.07929,9.65E-05
23.07981,9.65E-05
23.08033,9.65E-05
23.08085,9.74E-05
23.08137,0.000102556
23.08188,0.000113634
23.0824,0.000125216
23.08292,0.000132265
23.08344,0.000135958
23.08396,0.000135958
23.08448,0.000134783
23.085,0.000133944
23.08552,0.000129748
23.08604,0.000120348
23.08656,0.000109102
23.08708,9.80E-05
23.0876,8.66E-05
23.08812,7.50E-05
23.08863,6.43E-05
23.08915,5.49E-05
23.08967,4.40E-05
23.09019,2.85E-05
23.09071,9.57E-06
23.09123,-6.21E-06
23.09175,-1.39E-05
23.09227,-1.70E-05
23.09279,-2.11E-05
23.09331,-2.77E-05
23.09383,-3.61E-05
23.09435,-4.78E-05
23.09487,-6.09E-05
23.09538,-6.87E-05
23.0959,-6.58E-05
23.09642,-5.09E-05
23.09694,-3.17E-05
23.09746,-1.85E-05
23.09798,-1.66E-05
23.0985,-2.23E-05
23.09902,-3.11E-05
23.09954,-3.61E-05
23.10006,-3.59E-05
23.10058,-3.54E-05
23.1011,-3.99E-05
23.10162,-4.85E-05
23.10213,-5.62E-05
23.10265,-6.03E-05
23.10317,-6.16E-05
23.10369,-6.21E-05
23.10421,-6.16E-05
23.10473,-5.76E-05
23.10525,-4.90E-05
23.10577,-3.58E-05
23.10629,-1.90E-05
23.10681,-2.35E-06
23.10733,1.06E-05
23.10785,1.59E-05
23.10837,1.31E-05
23.10888,3.69E-06
23.1094,-6.88E-06
23.10992,-1.39E-05
23.11044,-1.59E-05
23.11096,-1.43E-05
23.11148,-9.06E-06
23.112,-1.51E-06
23.11252,4.53E-06
23.11304,7.89E-06
23.11356,1.19E-05
23.11408,1.56E-05
23.1146,1.49E-05
23.11512,7.72E-06
23.11563,8.39E-07
23.11615,-2.18E-06
23.11667,-4.53E-06
23.11719,-1.09E-05
23.11771,-1.88E-05
23.11823,-2.40E-05
23.11875,-2.43E-05
23.11927,-2.38E-05
23.11979,-2.25E-05
23.12031,-1.44E-05
23.12083,5.71E-06
23.12135,3.54E-05
23.12187,7.07E-05
23.12239,0.000105577
23.1229,0.000135454
23.12342,0.000154086
23.12394,0.00016231
23.12446,0.000162982
23.12498,0.000157443
23.1255,0.000146868
23.12602,0.000134112
23.12654,0.000121355
23.12706,0.000109941
23.12758,0.000100542
23.1281,9.33E-05
23.12862,8.36E-05
23.12914,7.03E-05
23.12965,5.76E-05
23.13017,4.52E-05
23.13069,3.31E-05
23.13121,2.70E-05
23.13173,3.11E-05
23.13225,4.33E-05
23.13277,5.57E-05
23.13329,5.86E-05
23.13381,5.61E-05
23.13433,5.59E-05
23.13485,5.96E-05
23.13537,6.97E-05
23.13589,8.44E-05
23.1364,9.57E-05
23.13692,9.77E-05
23.13744,9.20E-05
23.13796,8.38E-05
23.13848,7.70E-05
23.139,7.40E-05
23.13952,7.27E-05
23.14004,7.20E-05
23.14056,7.07E-05
23.14108,6.70E-05
23.1416,6.11E-05
23.14212,5.09E-05
23.14264,3.84E-05
23.14315,2.43E-05
23.14367,1.14E-05
23.14419,3.86E-06
23.14471,4.87E-06
23.14523,1.96E-05
23.14575,5.46E-05
23.14627,0.000107256
23.14679,0.000162982
23.14731,0.000203265
23.14783,0.000214008
23.14835,0.00019353
23.14886,0.000153918
23.14939,0.000111116
23.1499,7.37E-05
23.15042,4.25E-05
23.15094,1.76E-05
23.15146,-2.01E-06
23.15198,-1.90E-05
23.1525,-3.47E-05
23.15302,-5.14E-05
23.15354,-6.80E-05
23.15406,-8.41E-05
23.15458,-9.63E-05
23.1551,-0.00010457
23.15561,-0.000112963
23.15614,-0.000123034
23.15665,-0.000131594
23.15717,-0.000138644
23.15769,-0.00014435
23.15821,-0.000147707
23.15873,-0.000150729
23.15925,-0.000155093
23.15977,-0.000159457
23.16029,-0.000161303
23.16081,-0.000158785
23.16133,-0.000153079
23.16185,-0.000148547
23.16236,-0.000145525
23.16289,-0.000135454
23.1634,-0.000119844
23.16392,-0.000106416
23.16444,-9.52E-05
23.16496,-8.16E-05
23.16548,-6.76E-05
23.166,-6.21E-05
23.16652,-6.70E-05
23.16704,-7.57E-05
23.16756,-8.26E-05
23.16808,-8.54E-05
23.1686,-8.73E-05
23.16912,-8.91E-05
23.16964,-9.06E-05
23.17015,-9.16E-05
23.17067,-9.21E-05
23.17119,-9.18E-05
23.17171,-9.11E-05
23.17223,-9.28E-05
23.17275,-9.55E-05
23.17327,-9.75E-05
23.17379,-9.94E-05
23.17431,-0.000102556
23.17483,-0.000108934
23.17535,-0.000118166
23.17587,-0.000124712
23.17638,-0.000121355
23.1769,-0.00010692
23.17742,-8.24E-05
23.17794,-5.00E-05
23.17846,-1.11E-05
23.17898,3.07E-05
23.1795,7.28E-05
23.18002,0.000107256
23.18054,0.000126055
23.18106,0.000124208
23.18158,0.000107759
23.1821,8.85E-05
23.18262,7.10E-05
23.18313,5.72E-05
23.18365,5.07E-05
23.18417,5.46E-05
23.18469,7.03E-05
23.18521,9.92E-05
23.18573,0.000152743
23.18625,0.000235157
23.18677,0.000323278
23.18729,0.000394614
23.18781,0.000442115
23.18833,0.000465782
23.18885,0.000468467
23.18937,0.000454032
23.18988,0.000424155
23.1904,0.000384207
23.19092,0.000345266
23.19144,0.000317907
23.19196,0.000301289
23.19248,0.000290715
23.193,0.000284337
23.19352,0.000281819
23.19404,0.000286687
23.19456,0.000301122
23.19508,0.000324788
23.1956,0.00035198
23.19612,0.000372961
23.19663,0.000382528
23.19715,0.000379843
23.19767,0.000364904
23.19819,0.000338048
23.19871,0.000301793
23.19923,0.00025832
23.19975,0.000212833
23.20027,0.000170199
23.20079,0.000128069
23.20131,8.24E-05
23.20183,3.16E-05
23.20235,-2.27E-05
23.20287,-7.70E-05
23.20338,-0.000127565
23.2039,-0.000170703
23.20442,-0.000206119
23.20494,-0.000231632
23.20546,-0.000250935
23.20598,-0.000264027
23.2065,-0.000272084
23.20702,-0.000279301
23.20754,-0.000286687
23.20806,-0.000293233
23.20858,-0.000296422
23.2091,-0.00029575
23.20962,-0.000292058
23.21013,-0.00028484
23.21065,-0.000275776
23.21117,-0.000265873
23.21169,-0.000254963
23.21221,-0.00024271
23.21273,-0.000230121
23.21325,-0.000216358
23.21377,-0.000199573
23.21429,-0.000180102
23.21481,-0.000156771
23.21533,-0.000127733
23.21585,-9.21E-05
23.21637,-5.12E-05
23.21688,-8.56E-06
23.2174,3.16E-05
23.21792,6.55E-05
23.21844,8.98E-05
23.21896,0.000103395
23.21948,0.000106752
23.22,0.00010457
23.22052,0.000100206
23.22104,9.57E-05
23.22156,8.91E-05
23.22208,8.09E-05
23.2226,7.17E-05
23.22312,6.03E-05
23.22363,4.68E-05
23.22415,3.29E-05
23.22467,1.96E-05
23.22519,7.89E-06
23.22571,0
23.22623,-2.85E-06
23.22675,-5.04E-07
23.22727,6.55E-06
23.22779,1.11E-05
23.22831,9.90E-06
23.22883,3.86E-06
23.22935,-5.04E-06
23.22987,-1.36E-05
23.23038,-2.22E-05
23.2309,-3.19E-05
23.23142,-4.31E-05
23.23194,-5.39E-05
23.23246,-6.41E-05
23.23298,-7.28E-05
23.2335,-7.92E-05
23.23402,-8.63E-05
23.23454,-9.27E-05
23.23506,-9.72E-05
23.23558,-9.85E-05
23.2361,-9.55E-05
23.23662,-8.85E-05
23.23713,-7.64E-05
23.23765,-6.08E-05
23.23817,-4.28E-05
23.23869,-2.22E-05
23.23921,-1.17E-06
23.23973,1.90E-05
23.24025,3.79E-05
23.24077,5.77E-05
23.24129,7.84E-05
23.24181,9.82E-05
23.24233,0.000115312
23.24285,0.000129244
23.24337,0.000141161
23.24389,0.000152407
23.2444,0.000161639
23.24492,0.000168521
23.24544,0.00017171
23.24596,0.000172549
23.24648,0.000172213
23.247,0.000172885
23.24752,0.000171038
23.24804,0.000166674
23.24856,0.000162142
23.24908,0.000156771
23.2496,0.000150225
23.25012,0.000141161
23.25064,0.000131426
23.25115,0.00012253
23.25167,0.000114305
23.25219,0.00010457
23.25271,9.52E-05
23.25323,8.68E-05
23.25375,7.84E-05
23.25427,7.03E-05
23.25479,6.23E-05
23.25531,5.42E-05
23.25583,4.58E-05
23.25635,3.89E-05
23.25687,3.37E-05
23.25739,2.89E-05
23.2579,2.30E-05
23.25842,1.71E-05
23.25894,1.12E-05
23.25946,4.03E-06
23.25998,-1.68E-06
23.2605,-5.04E-06
23.26102,-8.22E-06
23.26154,-1.02E-05
23.26206,-1.28E-05
23.26258,-1.66E-05
23.2631,-2.05E-05
23.26362,-2.23E-05
23.26414,-2.30E-05
23.26465,-2.30E-05
23.26517,-2.30E-05
23.26569,-2.28E-05
23.26621,-2.25E-05
23.26673,-2.23E-05
23.26725,-2.20E-05
23.26777,-1.91E-05
23.26829,-1.56E-05
23.26881,-1.31E-05
23.26933,-1.09E-05
23.26985,-9.23E-06
23.27036,-8.06E-06
23.27089,-5.87E-06
23.2714,-3.36E-06
23.27192,-2.18E-06
23.27244,-1.85E-06
23.27296,-1.17E-06
23.27348,5.04E-07
23.274,2.85E-06
23.27452,4.20E-06
23.27504,4.87E-06
23.27556,5.87E-06
23.27608,8.22E-06
23.2766,1.09E-05
23.27711,1.28E-05
23.27764,1.41E-05
23.27815,1.59E-05
23.27867,1.80E-05
23.27919,1.91E-05
23.27971,1.91E-05
23.28023,1.73E-05
23.28075,1.59E-05
23.28127,1.58E-05
23.28179,1.59E-05
23.28231,1.63E-05
23.28283,1.70E-05
23.28335,1.66E-05
23.28386,1.66E-05
23.28439,1.93E-05
23.2849,2.20E-05
23.28542,2.27E-05
23.28594,2.13E-05
23.28646,2.00E-05
23.28698,2.01E-05
23.2875,2.11E-05
23.28802,2.10E-05
23.28854,1.91E-05
23.28906,1.70E-05
23.28958,1.38E-05
23.2901,1.11E-05
23.29062,7.55E-06
23.29114,2.52E-06
23.29165,-1.17E-06
23.29217,-5.04E-07
23.29269,9.06E-06
23.29321,2.65E-05
23.29373,4.70E-05
23.29425,6.55E-05
23.29477,7.64E-05
23.29529,7.70E-05
23.29581,6.83E-05
23.29633,5.59E-05
23.29685,4.28E-05
23.29737,3.26E-05
23.29788,2.47E-05
23.2984,1.90E-05
23.29892,1.58E-05
23.29944,1.33E-05
23.29996,1.16E-05
23.30048,1.17E-05
23.301,1.26E-05
23.30152,1.24E-05
23.30204,1.19E-05
23.30256,1.09E-05
23.30308,1.04E-05
23.3036,1.16E-05
23.30412,1.33E-05
23.30463,1.63E-05
23.30515,2.20E-05
23.30567,2.89E-05
23.30619,3.31E-05
23.30671,3.46E-05
23.30723,3.41E-05
23.30775,3.36E-05
23.30827,3.29E-05
23.30879,3.11E-05
23.30931,2.75E-05
23.30983,2.60E-05
23.31035,2.99E-05
23.31087,3.99E-05
23.31138,5.29E-05
23.3119,6.38E-05
23.31242,6.80E-05
23.31294,6.56E-05
23.31346,5.99E-05
23.31398,5.46E-05
23.3145,5.02E-05
23.31502,4.62E-05
23.31554,4.31E-05
23.31606,4.08E-05
23.31658,3.88E-05
23.3171,3.73E-05
23.31762,3.59E-05
23.31813,3.41E-05
23.31866,3.17E-05
23.31917,2.90E-05
23.31969,2.67E-05
23.32021,2.53E-05
23.32073,2.43E-05
23.32125,2.37E-05
23.32177,2.50E-05
23.32229,2.75E-05
23.32281,3.04E-05
23.32333,3.19E-05
23.32385,3.00E-05
23.32437,2.84E-05
23.32488,2.87E-05
23.3254,2.94E-05
23.32592,2.94E-05
23.32644,2.84E-05
23.32696,2.67E-05
23.32748,2.53E-05
23.328,2.67E-05
23.32852,2.74E-05
23.32904,2.70E-05
23.32956,2.64E-05
23.33008,2.43E-05
23.3306,2.17E-05
23.33112,1.83E-05
23.33163,1.54E-05
23.33215,1.39E-05
23.33267,1.33E-05
23.33319,1.33E-05
23.33371,1.31E-05
23.33423,1.17E-05
23.33475,9.74E-06
23.33527,8.39E-06
23.33579,8.22E-06
23.33631,8.73E-06
23.33683,9.57E-06
23.33735,9.23E-06
23.33787,7.89E-06
23.33838,6.04E-06
23.3389,4.20E-06
23.33942,2.52E-06
23.33994,1.85E-06
23.34046,0
23.34098,-1.51E-06
23.3415,-1.01E-06
23.34202,0
23.34254,1.68E-06
23.34306,3.19E-06
23.34358,3.86E-06
23.3441,3.19E-06
23.34462,1.85E-06
23.34513,1.17E-06
23.34565,1.85E-06
23.34617,3.86E-06
23.34669,6.21E-06
23.34721,7.89E-06
23.34773,7.89E-06
23.34825,7.72E-06
23.34877,9.74E-06
23.34929,1.24E-05
23.34981,1.28E-05
23.35033,1.26E-05
23.35085,1.26E-05
23.35137,1.38E-05
23.35188,1.59E-05
23.3524,1.73E-05
23.35292,1.93E-05
23.35344,2.11E-05
23.35396,2.03E-05
23.35448,1.86E-05
23.355,1.96E-05
23.35552,2.27E-05
23.35604,2.53E-05
23.35656,2.57E-05
23.35708,2.37E-05
23.3576,2.23E-05
23.35812,2.17E-05
23.35863,2.22E-05
23.35915,2.37E-05
23.35967,2.52E-05
23.36019,2.53E-05
23.36071,2.40E-05
23.36123,2.23E-05
23.36175,2.05E-05
23.36227,2.06E-05
23.36279,2.13E-05
23.36331,2.20E-05
23.36383,2.30E-05
23.36435,2.52E-05
23.36487,3.02E-05
23.36539,3.74E-05
23.3659,4.48E-05
23.36642,4.95E-05
23.36694,5.09E-05
23.36746,4.75E-05
23.36798,4.28E-05
23.3685,3.81E-05
23.36902,3.41E-05
23.36954,3.17E-05
23.37006,2.99E-05
23.37058,2.79E-05
23.3711,2.58E-05
23.37162,2.30E-05
23.37214,2.13E-05
23.37265,2.23E-05
23.37317,2.40E-05
23.37369,2.53E-05
23.37421,2.64E-05
23.37473,2.60E-05
23.37525,2.57E-05
23.37577,2.57E-05
23.37629,2.50E-05
23.37681,2.42E-05
23.37733,2.43E-05
23.37785,2.57E-05
23.37837,2.60E-05
23.37889,2.58E-05
23.3794,2.53E-05
23.37992,2.58E-05
23.38044,2.60E-05
23.38096,2.50E-05
23.38148,2.37E-05
23.382,2.45E-05
23.38252,2.50E-05
23.38304,2.47E-05
23.38356,2.47E-05
23.38408,2.40E-05
23.3846,2.35E-05
23.38512,2.18E-05
23.38564,2.05E-05
23.38615,1.96E-05
23.38667,2.05E-05
23.38719,2.23E-05
23.38771,2.27E-05
23.38823,2.22E-05
23.38875,2.23E-05
23.38927,2.27E-05
23.38979,2.27E-05
23.39031,2.08E-05
23.39083,1.86E-05
23.39135,1.70E-05
23.39186,1.66E-05
23.39239,1.73E-05
23.3929,1.93E-05
23.39342,2.06E-05
23.39394,2.10E-05
23.39446,2.03E-05
23.39498,1.98E-05
23.3955,2.05E-05
23.39602,2.10E-05
23.39654,2.18E-05
23.39706,2.25E-05
23.39758,2.20E-05
23.3981,2.17E-05
23.39861,2.23E-05
23.39914,2.32E-05
23.39965,2.32E-05
23.40017,2.30E-05
23.40069,2.33E-05
23.40121,2.47E-05
23.40173,2.40E-05
23.40225,2.37E-05
23.40277,2.50E-05
23.40329,2.67E-05
23.40381,2.67E-05
23.40433,2.58E-05
23.40485,2.47E-05
23.40536,2.48E-05
23.40589,2.70E-05
23.4064,2.87E-05
23.40692,2.74E-05
23.40744,2.53E-05
23.40796,2.47E-05
23.40848,2.50E-05
23.409,2.47E-05
23.40952,2.38E-05
23.41004,2.35E-05
23.41056,2.28E-05
23.41108,2.13E-05
23.4116,2.01E-05
23.41212,1.93E-05
23.41264,1.91E-05
23.41315,2.05E-05
23.41367,2.22E-05
23.41419,2.33E-05
23.41471,2.35E-05
23.41523,2.28E-05
23.41575,2.23E-05
23.41627,2.27E-05
23.41679,2.27E-05
23.41731,2.20E-05
23.41783,2.13E-05
23.41835,2.06E-05
23.41887,2.13E-05
23.41938,2.30E-05
23.4199,2.40E-05
23.42042,2.65E-05
23.42094,2.84E-05
23.42146,2.72E-05
23.42198,2.62E-05
23.4225,2.74E-05
23.42302,2.84E-05
23.42354,3.04E-05
23.42406,3.21E-05
23.42458,3.16E-05
23.4251,3.05E-05
23.42562,2.94E-05
23.42613,2.97E-05
23.42665,3.14E-05
23.42717,3.24E-05
23.42769,3.11E-05
23.42821,2.80E-05
23.42873,2.50E-05
23.42925,2.43E-05
23.42977,2.62E-05
23.43029,2.70E-05
23.43081,2.60E-05
23.43133,2.42E-05
23.43185,2.27E-05
23.43237,2.10E-05
23.43288,2.11E-05
23.4334,2.25E-05
23.43392,2.27E-05
23.43444,2.22E-05
23.43496,2.23E-05
23.43548,2.40E-05
23.436,2.53E-05
23.43652,2.52E-05
23.43704,2.47E-05
23.43756,2.52E-05
23.43808,2.43E-05
23.4386,2.37E-05
23.43912,2.37E-05
23.43963,2.37E-05
23.44016,2.37E-05
23.44067,2.52E-05
23.44119,2.67E-05
23.44171,2.82E-05
23.44223,2.74E-05
23.44275,2.53E-05
23.44327,2.43E-05
23.44379,2.40E-05
23.44431,2.35E-05
23.44483,2.33E-05
23.44535,2.30E-05
23.44587,2.38E-05
23.44638,2.53E-05
23.4469,2.58E-05
23.44742,2.50E-05
23.44794,2.32E-05
23.44846,2.23E-05
23.44898,2.40E-05
23.4495,2.67E-05
23.45002,2.72E-05
23.45054,2.62E-05
23.45106,2.58E-05
23.45158,2.60E-05
23.4521,2.53E-05
23.45262,2.43E-05
23.45313,2.33E-05
23.45365,2.30E-05
23.45417,2.25E-05
23.45469,2.13E-05
23.45521,2.03E-05
23.45573,1.90E-05
23.45625,1.88E-05
23.45677,2.05E-05
23.45729,2.33E-05
23.45781,2.52E-05
23.45833,2.53E-05
23.45885,2.50E-05
23.45937,2.47E-05
23.45988,2.53E-05
23.4604,2.65E-05
23.46092,2.67E-05
23.46144,2.57E-05
23.46196,2.40E-05
23.46248,2.32E-05
23.463,2.43E-05
23.46352,2.48E-05
23.46404,2.50E-05
23.46456,2.60E-05
23.46508,2.80E-05
23.4656,2.84E-05
23.46612,2.60E-05
23.46663,2.40E-05
23.46715,2.45E-05
23.46767,2.53E-05
23.46819,2.55E-05
23.46871,2.43E-05
23.46923,2.11E-05
23.46975,1.85E-05
23.47027,1.80E-05
23.47079,1.85E-05
23.47131,1.86E-05
23.47183,2.01E-05
23.47235,2.00E-05
23.47287,1.81E-05
23.47338,1.71E-05
23.4739,1.64E-05
23.47442,1.59E-05
23.47494,1.59E-05
23.47546,1.59E-05
23.47598,1.63E-05
23.4765,1.70E-05
23.47702,1.66E-05
23.47754,1.64E-05
23.47806,1.68E-05
23.47858,1.63E-05
23.4791,1.54E-05
23.47962,1.36E-05
23.48013,1.17E-05
23.48065,1.09E-05
23.48117,1.02E-05
23.48169,9.23E-06
23.48221,8.56E-06
23.48273,7.72E-06
23.48325,9.23E-06
23.48377,1.44E-05
23.48429,2.13E-05
23.48481,2.84E-05
23.48533,3.21E-05
23.48585,3.07E-05
23.48637,2.75E-05
23.48689,2.50E-05
23.4874,2.20E-05
23.48792,1.88E-05
23.48844,1.68E-05
23.48896,1.58E-05
23.48948,1.56E-05
23.49,1.66E-05
23.49052,1.66E-05
23.49104,1.66E-05
23.49156,1.78E-05
23.49208,2.00E-05
23.4926,2.03E-05
23.49312,1.86E-05
23.49364,1.73E-05
23.49415,1.81E-05
23.49467,1.95E-05
23.49519,2.01E-05
23.49571,2.01E-05
23.49623,1.93E-05
23.49675,1.93E-05
23.49727,2.13E-05
23.49779,2.25E-05
23.49831,2.20E-05
23.49883,2.00E-05
23.49935,1.86E-05
23.49987,1.95E-05
23.50039,2.13E-05
23.5009,2.27E-05
23.50142,2.30E-05
23.50194,2.38E-05
23.50246,2.43E-05
23.50298,2.47E-05
23.5035,2.57E-05
23.50402,2.57E-05
23.50454,2.50E-05
23.50506,2.47E-05
23.50558,2.48E-05
23.5061,2.52E-05
23.50662,2.48E-05
23.50714,2.52E-05
23.50765,2.67E-05
23.50817,2.87E-05
23.50869,2.90E-05
23.50921,2.77E-05
23.50973,2.52E-05
23.51025,2.50E-05
23.51077,2.70E-05
23.51129,2.94E-05
23.51181,3.29E-05
23.51233,3.51E-05
23.51285,3.58E-05
23.51336,3.61E-05
23.51389,3.51E-05
23.5144,3.29E-05
23.51492,3.12E-05
23.51544,3.09E-05
23.51596,3.07E-05
23.51648,3.19E-05
23.517,3.34E-05
23.51752,3.47E-05
23.51804,3.54E-05
23.51856,3.49E-05
23.51908,3.36E-05
23.5196,3.16E-05
23.52011,2.85E-05
23.52064,2.62E-05
23.52115,2.52E-05
23.52167,2.32E-05
23.52219,2.10E-05
23.52271,2.00E-05
23.52323,1.85E-05
23.52375,1.81E-05
23.52427,1.91E-05
23.52479,2.01E-05
23.52531,2.00E-05
23.52583,1.96E-05
23.52635,1.90E-05
23.52687,1.85E-05
23.52739,1.85E-05
23.5279,1.80E-05
23.52842,1.76E-05
23.52894,1.73E-05
23.52946,1.64E-05
23.52998,1.66E-05
23.5305,1.76E-05
23.53102,1.78E-05
23.53154,1.75E-05
23.53206,1.76E-05
23.53258,1.70E-05
23.5331,1.58E-05
23.53362,1.53E-05
23.53414,1.59E-05
23.53465,1.64E-05
23.53517,1.59E-05
23.53569,1.59E-05
23.53621,1.70E-05
23.53673,1.66E-05
23.53725,1.63E-05
23.53777,1.68E-05
23.53829,1.86E-05
23.53881,2.01E-05
23.53933,2.01E-05
23.53985,1.90E-05
23.54037,1.86E-05
23.54088,1.98E-05
23.5414,2.01E-05
23.54192,2.05E-05
23.54244,2.00E-05
23.54296,1.90E-05
23.54348,1.86E-05
23.544,2.03E-05
23.54452,2.18E-05
23.54504,2.27E-05
23.54556,2.37E-05
23.54608,2.43E-05
23.5466,2.43E-05
23.54712,2.33E-05
23.54763,2.23E-05
23.54815,2.18E-05
23.54867,2.23E-05
23.54919,2.37E-05
23.54971,2.43E-05
23.55023,2.37E-05
23.55075,2.28E-05
23.55127,2.38E-05
23.55179,2.52E-05
23.55231,2.50E-05
23.55283,2.47E-05
23.55335,2.45E-05
23.55387,2.47E-05
23.55438,2.53E-05
23.5549,2.53E-05
23.55542,2.62E-05
23.55594,2.77E-05
23.55646,2.94E-05
23.55698,3.11E-05
23.5575,3.21E-05
23.55802,3.17E-05
23.55854,3.04E-05
23.55906,2.94E-05
23.55958,2.97E-05
23.5601,2.94E-05
23.56062,2.80E-05
23.56113,2.77E-05
23.56166,2.87E-05
23.56217,2.94E-05
23.56269,2.87E-05
23.56321,2.72E-05
23.56373,2.53E-05
23.56425,2.40E-05
23.56477,2.43E-05
23.56529,2.50E-05
23.56581,2.60E-05
23.56633,2.67E-05
23.56685,2.75E-05
23.56737,2.90E-05
23.56788,3.00E-05
23.5684,3.00E-05
23.56892,2.94E-05
23.56944,2.82E-05
23.56996,2.53E-05
23.57048,2.35E-05
23.571,2.35E-05
23.57152,2.40E-05
23.57204,2.58E-05
23.57256,2.85E-05
23.57308,2.94E-05
23.5736,2.94E-05
23.57412,2.90E-05
23.57463,2.85E-05
23.57515,2.99E-05
23.57567,3.17E-05
23.57619,3.34E-05
23.57671,3.41E-05
23.57723,3.24E-05
23.57775,3.21E-05
23.57827,3.37E-05
23.57879,3.51E-05
23.57931,3.47E-05
23.57983,3.39E-05
23.58035,3.26E-05
23.58087,3.07E-05
23.58138,2.99E-05
23.5819,2.97E-05
23.58242,2.94E-05
23.58294,2.82E-05
23.58346,2.60E-05
23.58398,2.48E-05
23.5845,2.64E-05
23.58502,2.75E-05
23.58554,2.64E-05
23.58606,2.52E-05
23.58658,2.40E-05
23.5871,2.27E-05
23.58762,2.08E-05
23.58813,2.00E-05
23.58865,1.98E-05
23.58917,1.93E-05
23.58969,1.86E-05
23.59021,1.76E-05
23.59073,1.59E-05
23.59125,1.44E-05
23.59177,1.29E-05
23.59229,1.04E-05
23.59281,7.89E-06
23.59333,4.87E-06
23.59385,1.34E-06
23.59437,-1.85E-06
23.59488,-4.20E-06
23.5954,-7.72E-06
23.59592,-1.12E-05
23.59644,-1.43E-05
23.59696,-1.49E-05
23.59748,-1.39E-05
23.598,-1.12E-05
23.59852,-9.57E-06
23.59904,-6.04E-06
23.59956,-1.68E-07
23.60008,1.01E-05
23.6006,2.43E-05
23.60112,4.28E-05
23.60163,6.55E-05
23.60215,8.98E-05
23.60267,0.000110277
23.60319,0.000120684
23.60371,0.000119341
23.60423,0.000106249
23.60475,8.91E-05
23.60527,7.18E-05
23.60579,5.62E-05
23.60631,4.13E-05
23.60683,2.79E-05
23.60735,1.59E-05
23.60787,8.22E-06
23.60839,3.86E-06
23.6089,1.68E-06
23.60942,1.68E-07
23.60994,-1.51E-06
23.61046,-3.52E-06
23.61098,-4.53E-06
23.6115,-3.02E-06
23.61202,-1.01E-06
23.61254,5.04E-07
23.61306,1.17E-06
23.61358,1.51E-06
23.6141,2.35E-06
23.61462,2.35E-06
23.61514,2.35E-06
23.61565,4.53E-06
23.61617,8.22E-06
23.61669,1.06E-05
23.61721,1.26E-05
23.61773,1.26E-05
23.61825,1.19E-05
23.61877,1.21E-05
23.61929,1.34E-05
23.61981,1.43E-05
23.62033,1.39E-05
23.62085,1.33E-05
23.62137,1.33E-05
23.62189,1.53E-05
23.6224,1.76E-05
23.62292,1.93E-05
23.62344,1.96E-05
23.62396,1.81E-05
23.62448,1.70E-05
23.625,1.83E-05
23.62552,1.90E-05
23.62604,1.90E-05
23.62656,1.90E-05
23.62708,1.96E-05
23.6276,2.06E-05
23.62812,2.06E-05
23.62864,1.96E-05
23.62915,2.03E-05
23.62967,2.13E-05
23.63019,2.23E-05
23.63071,2.22E-05
23.63123,2.10E-05
23.63175,2.00E-05
23.63227,1.96E-05
23.63279,2.06E-05
23.63331,2.10E-05
23.63383,2.05E-05
23.63435,1.96E-05
23.63486,1.95E-05
23.63539,2.00E-05
23.6359,2.05E-05
23.63642,2.03E-05
23.63694,1.93E-05
23.63746,1.75E-05
23.63798,1.70E-05
23.6385,1.93E-05
23.63902,2.20E-05
23.63954,2.25E-05
23.64006,2.11E-05
23.64058,2.03E-05
23.6411,2.11E-05
23.64161,2.13E-05
23.64214,2.18E-05
23.64265,2.35E-05
23.64317,2.57E-05
23.64369,2.65E-05
23.64421,2.67E-05
23.64473,2.62E-05
23.64525,2.53E-05
23.64577,2.52E-05
23.64629,2.53E-05
23.64681,2.53E-05
23.64733,2.50E-05
23.64785,2.47E-05
23.64837,2.62E-05
23.64889,2.80E-05
23.6494,2.77E-05
23.64992,2.57E-05
23.65044,2.40E-05
23.65096,2.27E-05
23.65148,2.33E-05
23.652,2.60E-05
23.65252,2.82E-05
23.65304,2.89E-05
23.65356,2.90E-05
23.65408,2.90E-05
23.6546,2.89E-05
23.65512,2.79E-05
23.65564,2.70E-05
23.65615,2.74E-05
23.65667,2.74E-05
23.65719,2.69E-05
23.65771,2.65E-05
23.65823,2.57E-05
23.65875,2.57E-05
23.65927,2.60E-05
23.65979,2.58E-05
23.66031,2.57E-05
23.66083,2.50E-05
23.66135,2.33E-05
23.66187,2.13E-05
23.66238,2.08E-05
23.6629,2.13E-05
23.66342,2.20E-05
23.66394,2.27E-05
23.66446,2.18E-05
23.66498,2.10E-05
23.6655,2.11E-05
23.66602,2.13E-05
23.66654,2.13E-05
23.66706,2.23E-05
