Time,C7[0],C7[1],C7[2],C7[3],CLAV[0],CLAV[1],CLAV[2],CLAV[3],LANK[0],LANK[1],LANK[2],LANK[3],LASI[0],LASI[1],LASI[2],LASI[3],LBHD[0],LBHD[1],LBHD[2],LBHD[3],LELB[0],LELB[1],LELB[2],LELB[3],LFHD[0],LFHD[1],LFHD[2],LFHD[3],LFIN[0],LFIN[1],LFIN[2],LFIN[3],LFRM[0],LFRM[1],LFRM[2],LFRM[3],LHEE[0],LHEE[1],LHEE[2],LHEE[3],LKNE[0],LKNE[1],LKNE[2],LKNE[3],LPSI[0],LPSI[1],LPSI[2],LPSI[3],LSHO[0],LSHO[1],LSHO[2],LSHO[3],LTHI[0],LTHI[1],LTHI[2],LTHI[3],LTIB[0],LTIB[1],LTIB[2],LTIB[3],LTOE[0],LTOE[1],LTOE[2],LTOE[3],LUPA[0],LUPA[1],LUPA[2],LUPA[3],LWRA[0],LWRA[1],LWRA[2],LWRA[3],LWRB[0],LWRB[1],LWRB[2],LWRB[3],RANK[0],RANK[1],RANK[2],RANK[3],RASI[0],RASI[1],RASI[2],RASI[3],RBAK[0],RBAK[1],RBAK[2],RBAK[3],RBHD[0],RBHD[1],RBHD[2],RBHD[3],RELB[0],RELB[1],RELB[2],RELB[3],RFHD[0],RFHD[1],RFHD[2],RFHD[3],RFIN[0],RFIN[1],RFIN[2],RFIN[3],RFRM[0],RFRM[1],RFRM[2],RFRM[3],RHEE[0],RHEE[1],RHEE[2],RHEE[3],RKNE[0],RKNE[1],RKNE[2],RKNE[3],RPSI[0],RPSI[1],RPSI[2],RPSI[3],RSHO[0],RSHO[1],RSHO[2],RSHO[3],RTHI[0],RTHI[1],RTHI[2],RTHI[3],RTIB[0],RTIB[1],RTIB[2],RTIB[3],RTOE[0],RTOE[1],RTOE[2],RTOE[3],RUPA[0],RUPA[1],RUPA[2],RUPA[3],RWRA[0],RWRA[1],RWRA[2],RWRA[3],RWRB[0],RWRB[1],RWRB[2],RWRB[3],STRN[0],STRN[1],STRN[2],STRN[3],T10[0],T10[1],T10[2],T10[3]
19.2,-0.347214937,0.878437519,1.245423198,1,-0.275324404,0.880744815,1.076155663,1,-0.557545424,1.476125598,0.113982014,1,-0.429735959,1.22982204,0.85143882,1,-0.223667309,0.828652442,1.339460373,1,-0.254452974,1.247340202,1.022920251,1,-0.188619941,0.721150994,1.315439939,1,-0.304284245,1.361391783,0.698315084,1,-0.276932567,1.301504135,0.933693826,1,-0.646695137,1.493546605,0.084676124,1,-0.446947426,1.347407222,0.460239798,1,-0.614203155,1.264450073,0.970906973,1,-0.170857847,0.998878956,1.186030149,1,-0.44863236,1.352520704,0.592845619,1,-0.473651171,1.425995946,0.288126975,1,-0.51135689,1.353582621,0.026449917,1,-0.220642477,1.176246285,1.106611848,1,-0.27388835,1.326353073,0.791439295,1,-0.366067857,1.312616229,0.801211953,1,-0.598951042,0.999609649,0.047099739,1,-0.554550946,1.03330946,0.808855951,1,-0.486188918,0.857010961,1.162303805,1,-0.380146861,0.809153914,1.326702952,1,-0.380031765,0.884920776,0.82534802,1,-0.370201379,0.691016316,1.288922191,1,-0.266893595,1.176437974,0.63419342,1,-0.337630659,0.980492115,0.736983299,1,-0.589117646,1.078228712,0.011102283,1,-0.556102693,0.961158216,0.457991034,1,-0.674486339,1.171545744,0.945025384,1,-0.390896708,0.755378008,1.084045529,1,-0.612353921,0.997711182,0.709958196,1,-0.575577497,0.9539271,0.1751789,1,-0.468276441,0.90989542,0.013210088,1,-0.421134382,0.803845406,0.927049756,1,-0.310536325,1.136931777,0.71709162,1,-0.326295793,1.075984597,0.640146494,1,-0.306413978,0.985865772,0.940601945,1,-0.47635293,1.013065338,1.181620717,1
19.22,-0.35100475,0.878591835,1.25522542,1,-0.277613133,0.876752138,1.086690426,1,-0.553899169,1.474527836,0.116907172,1,-0.424388647,1.224616408,0.852859139,1,-0.229100108,0.830973685,1.352644563,1,-0.249802276,1.240007401,1.022512555,1,-0.193509459,0.723076582,1.330954075,1,-0.298048675,1.347384453,0.694496334,1,-0.270291537,1.292399406,0.93211633,1,-0.643525064,1.492004752,0.0897386,1,-0.44027853,1.341795206,0.460493058,1,-0.609095395,1.262509942,0.970725775,1,-0.172951981,0.996035099,1.19520247,1,-0.441654593,1.347252727,0.59284693,1,-0.468533397,1.422092676,0.2897349,1,-0.510200262,1.353062272,0.026552582,1,-0.218227655,1.171222568,1.109007955,1,-0.266503841,1.312722921,0.787115812,1,-0.361548722,1.30802989,0.800088048,1,-0.598134756,0.999606133,0.047457971,1,-0.551439404,1.02954483,0.811526716,1,-0.489543378,0.858178675,1.171197772,1,-0.385638326,0.810119808,1.338216901,1,-0.384039789,0.876050591,0.833048522,1,-0.374496311,0.691696048,1.302475333,1,-0.269856304,1.159217477,0.630117118,1,-0.341644049,0.968036413,0.741223931,1,-0.588701308,1.078461051,0.012007469,1,-0.553373992,0.958332479,0.458067864,1,-0.670554876,1.170182347,0.945555747,1,-0.395378202,0.753274202,1.095843434,1,-0.608971357,0.994168401,0.710814357,1,-0.574366748,0.95308888,0.175332412,1,-0.46811527,0.909886003,0.013241087,1,-0.425107211,0.79828465,0.93709892,1,-0.312118351,1.123504639,0.715430796,1,-0.329926699,1.059571981,0.641369522,1,-0.305660695,0.979052365,0.948133886,1,-0.477756321,1.014281392,1.186928511,1
19.24,-0.354849488,0.879873157,1.265365243,1,-0.280129641,0.87347281,1.09755981,1,-0.549888372,1.472931147,0.120233372,1,-0.419066459,1.219689727,0.854263842,1,-0.234608203,0.834033132,1.365967035,1,-0.244507208,1.232797146,1.02202189,1,-0.198872551,0.726021826,1.346814513,1,-0.291032344,1.333209753,0.690973699,1,-0.263024002,1.283089638,0.930422187,1,-0.6397596,1.49040556,0.094884075,1,-0.433258593,1.336272359,0.460674614,1,-0.604072332,1.260959864,0.970468283,1,-0.174717471,0.993745387,1.204513669,1,-0.434775591,1.341946483,0.59329766,1,-0.463405788,1.418130636,0.291473716,1,-0.508706212,1.352538347,0.026828213,1,-0.215729117,1.166311502,1.111587286,1,-0.258923203,1.298142076,0.783032179,1,-0.350334555,1.300595403,0.799553633,1,-0.597709537,0.999768496,0.048111416,1,-0.547951221,1.025654435,0.814243078,1,-0.493149608,0.860137641,1.18021667,1,-0.391439289,0.812346101,1.349715233,1,-0.389433712,0.866614819,0.840201437,1,-0.379282713,0.693191171,1.316180587,1,-0.273159087,1.141025662,0.626672149,1,-0.346956193,0.95508641,0.745050132,1,-0.58820504,1.078666568,0.012803403,1,-0.550728858,0.95598942,0.457928807,1,-0.666498721,1.168927908,0.945893466,1,-0.400169998,0.751707196,1.107870936,1,-0.605344474,0.99098748,0.711039603,1,-0.572974384,0.95244956,0.175389171,1,-0.467940539,0.909880102,0.013222746,1,-0.430770218,0.792473614,0.946943939,1,-0.314687937,1.109315872,0.714115858,1,-0.333993733,1.042940021,0.642971277,1,-0.305274069,0.972676277,0.956117034,1,-0.478932112,1.016035914,1.192152262,1
19.26,-0.35858494,0.881889582,1.275265455,1,-0.282854915,0.87087065,1.108542681,1,-0.545214772,1.471030116,0.123532057,1,-0.413621008,1.214676976,0.855919898,1,-0.241029426,0.83842659,1.379250646,1,-0.239128709,1.225572705,1.022144198,1,-0.204021409,0.729745626,1.362936139,1,-0.283318996,1.318901777,0.688048363,1,-0.255690068,1.273793817,0.929334641,1,-0.635518491,1.488968968,0.100605451,1,-0.426089615,1.329895616,0.460740119,1,-0.598814309,1.259349108,0.97015208,1,-0.176927596,0.991980314,1.213544488,1,-0.42766726,1.335972309,0.593080163,1,-0.457340688,1.413639307,0.29336229,1,-0.507090151,1.352086782,0.026974592,1,-0.213050574,1.161673307,1.114774108,1,-0.251264572,1.283562422,0.779819667,1,-0.341816813,1.29389298,0.798578322,1,-0.596979678,0.999846578,0.048757855,1,-0.54465574,1.022072792,0.817063093,1,-0.496601492,0.862634063,1.189411163,1,-0.397185117,0.815737605,1.360866904,1,-0.395338863,0.857018173,0.847870529,1,-0.384249747,0.695967138,1.330015898,1,-0.277586877,1.12144053,0.623018622,1,-0.352379739,0.941856265,0.74984169,1,-0.587462306,1.078892469,0.013783731,1,-0.54827559,0.953568459,0.457996488,1,-0.662609518,1.168030381,0.946302354,1,-0.40518114,0.750440836,1.120445848,1,-0.602118194,0.988228261,0.711085856,1,-0.571654499,0.951666474,0.175659254,1,-0.467672944,0.909833848,0.013228047,1,-0.436816543,0.787272274,0.957473099,1,-0.318489879,1.09426868,0.712682605,1,-0.340223938,1.025559664,0.644698203,1,-0.304929316,0.966996491,0.964609444,1,-0.480263978,1.018214345,1.197347283,1
19.28,-0.362503678,0.884675443,1.285564184,1,-0.285670161,0.868688822,1.11937964,1,-0.539605856,1.469447613,0.127100065,1,-0.408514678,1.209782839,0.857120752,1,-0.247009382,0.843349636,1.392116904,1,-0.234030321,1.218760848,1.023060918,1,-0.209948048,0.734424412,1.378926396,1,-0.27501896,1.30535078,0.686000526,1,-0.248393819,1.264464974,0.928920209,1,-0.630152464,1.487454057,0.106774025,1,-0.41875574,1.323050737,0.460807443,1,-0.593420804,1.258215427,0.969847977,1,-0.178911388,0.990627587,1.222443104,1,-0.420227766,1.329415798,0.592823803,1,-0.450835764,1.408742785,0.295376092,1,-0.505401075,1.351756692,0.026984306,1,-0.210702986,1.157624841,1.118187904,1,-0.24366717,1.269142509,0.777651787,1,-0.333046407,1.287710667,0.798161685,1,-0.596468627,1.000287414,0.049443722,1,-0.541622698,1.01858604,0.819771111,1,-0.500035882,0.86567831,1.199064732,1,-0.402997136,0.820365489,1.37176764,1,-0.400856256,0.84799701,0.857357383,1,-0.389382452,0.699669838,1.344188333,1,-0.282811165,1.100740194,0.619453371,1,-0.358462006,0.928355634,0.755325913,1,-0.586754203,1.079383731,0.014501972,1,-0.546129167,0.951728761,0.458173394,1,-0.658285439,1.167473078,0.946754456,1,-0.410211116,0.74970144,1.133683085,1,-0.599032938,0.985910654,0.71150583,1,-0.571023822,0.951335371,0.175798297,1,-0.467435628,0.909795761,0.013226793,1,-0.442524791,0.782790542,0.969350159,1,-0.322549582,1.078882813,0.711077392,1,-0.347555518,1.007390261,0.646940708,1,-0.304789335,0.961951613,0.973376215,1,-0.481439263,1.020808935,1.202658057,1
19.3,-0.366078138,0.88818115,1.295758486,1,-0.288389742,0.867057562,1.130427599,1,-0.533078849,1.467422247,0.130803302,1,-0.403058231,1.204905033,0.858647108,1,-0.252994001,0.848822474,1.405067801,1,-0.22939837,1.212359667,1.024105787,1,-0.215652034,0.739764631,1.394844055,1,-0.265534878,1.292430878,0.684884787,1,-0.241605029,1.255651712,0.929048002,1,-0.624175131,1.486431837,0.113179825,1,-0.410746634,1.31576395,0.461149812,1,-0.58737433,1.257201672,0.969251692,1,-0.180892259,0.989923954,1.23109138,1,-0.412302405,1.32211864,0.593016922,1,-0.443779796,1.403403163,0.297660649,1,-0.503155529,1.351242661,0.027506843,1,-0.208099619,1.154035091,1.121518612,1,-0.236472249,1.255219579,0.776814878,1,-0.324243635,1.281480312,0.797656655,1,-0.596305132,1.000833154,0.049573477,1,-0.538774729,1.015267015,0.822674572,1,-0.503219724,0.869411945,1.208795428,1,-0.408793777,0.825478673,1.383259892,1,-0.4069224,0.839760661,0.867152035,1,-0.39455384,0.704052448,1.358653307,1,-0.289974719,1.079166293,0.615682244,1,-0.365448952,0.914928198,0.761260211,1,-0.585824966,1.079768658,0.01454217,1,-0.544806838,0.9503631,0.458098412,1,-0.653985441,1.167399526,0.947409868,1,-0.415171683,0.750173986,1.147098899,1,-0.596114159,0.983871579,0.712342858,1,-0.570706725,0.951348245,0.175602064,1,-0.46739161,0.909829974,0.013183814,1,-0.448029757,0.778759658,0.981808007,1,-0.326906681,1.063036561,0.709789097,1,-0.355781049,0.988998353,0.64980942,1,-0.304940641,0.957166314,0.98226732,1,-0.482510686,1.024021864,1.20791018,1
19.32,-0.36963746,0.892609715,1.305948257,1,-0.291439027,0.866168737,1.141787767,1,-0.52606988,1.465677261,0.134675831,1,-0.397157192,1.199856639,0.860548079,1,-0.258786112,0.855130494,1.418164372,1,-0.224419609,1.206445813,1.025581598,1,-0.221355781,0.745886207,1.410655499,1,-0.255125523,1.28059268,0.684772909,1,-0.234970778,1.247545719,0.929400384,1,-0.617266417,1.485563993,0.119573496,1,-0.40236935,1.308326364,0.461371988,1,-0.581230819,1.256640553,0.969070971,1,-0.183704644,0.990028083,1.239947319,1,-0.4037911,1.314759612,0.59323132,1,-0.4357346,1.397965789,0.299655706,1,-0.500707984,1.350594163,0.028223658,1,-0.205561832,1.150825024,1.125122786,1,-0.229820564,1.24314642,0.777180314,1,-0.315462828,1.274760246,0.797348678,1,-0.596151233,1.000882149,0.049253725,1,-0.535939038,1.012290716,0.82588625,1,-0.506471276,0.874223292,1.218182921,1,-0.414143234,0.831299484,1.39531517,1,-0.4145419,0.831675828,0.876490831,1,-0.399967372,0.709555864,1.373421311,1,-0.298696578,1.057060361,0.612300158,1,-0.373375922,0.901628077,0.767268538,1,-0.585927844,1.079872847,0.014363691,1,-0.544322968,0.949801207,0.457745194,1,-0.649320543,1.167616606,0.948040724,1,-0.420512974,0.751621068,1.160524964,1,-0.593322217,0.982100666,0.712889194,1,-0.570731401,0.951223552,0.175276637,1,-0.467543751,0.90978992,0.013096176,1,-0.454315037,0.775065541,0.993871868,1,-0.33222279,1.046797633,0.708650231,1,-0.364986926,0.970543802,0.653125465,1,-0.30559063,0.952519357,0.991323233,1,-0.483382791,1.028126597,1.213143706,1
19.34,-0.373323053,0.897859275,1.315903425,1,-0.294186473,0.86629039,1.153499722,1,-0.518479347,1.463855863,0.138354048,1,-0.390888363,1.194454908,0.86254096,1,-0.264529884,0.862489998,1.430908084,1,-0.219360396,1.200782418,1.02728796,1,-0.227293164,0.752959728,1.426366925,1,-0.245085016,1.27035141,0.6856336,1,-0.228335664,1.240146041,0.93023479,1,-0.609476507,1.485274434,0.126141235,1,-0.394083917,1.300748348,0.461684912,1,-0.574632943,1.256164908,0.968923867,1,-0.185258493,0.990902007,1.249387383,1,-0.395894319,1.307200551,0.593199909,1,-0.427575409,1.392241478,0.30170843,1,-0.497682303,1.350381613,0.028882198,1,-0.202859774,1.148208022,1.129187822,1,-0.222814575,1.232892036,0.778477669,1,-0.307539254,1.267981291,0.797405422,1,-0.59635663,1.000643611,0.049181879,1,-0.533134222,1.009048343,0.829322219,1,-0.509395003,0.880013883,1.227267385,1,-0.419548839,0.838359594,1.407068253,1,-0.423723549,0.823729098,0.885689914,1,-0.405376077,0.716311097,1.388060451,1,-0.309190065,1.033867717,0.608523488,1,-0.383228987,0.888332963,0.773102164,1,-0.586212277,1.079724669,0.0143021,1,-0.543946266,0.949527919,0.457434207,1,-0.64418304,1.168193936,0.948567271,1,-0.42606017,0.753506839,1.173776865,1,-0.591140568,0.980816424,0.713252604,1,-0.570813477,0.950925946,0.175187871,1,-0.467664808,0.909660161,0.012975075,1,-0.462159783,0.772377849,1.005462885,1,-0.338234693,1.029668212,0.707385659,1,-0.376696825,0.952592969,0.656763136,1,-0.305947423,0.948310852,1.000452757,1,-0.483958393,1.03272593,1.218087196,1
19.36,-0.37716651,0.904000223,1.326058745,1,-0.297360152,0.867320955,1.165345073,1,-0.509870529,1.462195635,0.141933799,1,-0.384644628,1.189383149,0.86444521,1,-0.270222008,0.870866358,1.443457365,1,-0.214576483,1.195726871,1.029943109,1,-0.232992277,0.761179924,1.441965938,1,-0.235088125,1.261437654,0.687267005,1,-0.22180064,1.233546615,0.931878984,1,-0.600687146,1.485394716,0.132186949,1,-0.385876834,1.292947531,0.461732954,1,-0.567984819,1.256335497,0.968847334,1,-0.186760202,0.992640615,1.259106398,1,-0.387286812,1.300314307,0.593214929,1,-0.419026762,1.386361837,0.303714067,1,-0.494458348,1.349474192,0.030189142,1,-0.200549409,1.146174192,1.133707047,1,-0.21529904,1.224132299,0.780469358,1,-0.299421757,1.261436462,0.797989964,1,-0.59643811,1.000596642,0.049187679,1,-0.530457616,1.006323934,0.83301729,1,-0.512402415,0.886514008,1.236205339,1,-0.425178528,0.84663713,1.418313622,1,-0.434516966,0.816426098,0.894856453,1,-0.411086947,0.723712862,1.402692795,1,-0.322374374,1.009762406,0.604860842,1,-0.395228505,0.875202298,0.778832674,1,-0.586209416,1.07966888,0.014371863,1,-0.543830633,0.949497581,0.457442015,1,-0.638986528,1.169465184,0.949322581,1,-0.432222486,0.756349683,1.186501503,1,-0.589375854,0.979885697,0.713903844,1,-0.571034551,0.950939536,0.175265878,1,-0.46776861,0.909542561,0.012933627,1,-0.471813738,0.770945609,1.017300963,1,-0.345153928,1.011595249,0.705702305,1,-0.390999883,0.935004056,0.660681367,1,-0.306036234,0.944645047,1.009483457,1,-0.484514624,1.037966013,1.2228899,1
19.38,-0.380518198,0.910701752,1.335327387,1,-0.300449371,0.868986607,1.176839828,1,-0.499900758,1.460192561,0.145124301,1,-0.378083169,1.18435204,0.866052568,1,-0.276084989,0.880263865,1.455515742,1,-0.209794268,1.191815138,1.033234954,1,-0.239362493,0.770545721,1.457243562,1,-0.224861696,1.253449082,0.689377308,1,-0.215221033,1.227665782,0.934182942,1,-0.590174854,1.487269759,0.137500852,1,-0.377495885,1.286185622,0.46173811,1,-0.560533166,1.256753683,0.968550146,1,-0.188537598,0.99505645,1.268434405,1,-0.379112452,1.293736219,0.593049347,1,-0.40965727,1.380276918,0.305356503,1,-0.490760565,1.347656488,0.03233178,1,-0.198337406,1.145004272,1.138452172,1,-0.207149118,1.216364145,0.783052564,1,-0.290794551,1.255020022,0.798971236,1,-0.596368074,1.00079596,0.049156994,1,-0.527895629,1.004308939,0.836721539,1,-0.515420675,0.893821537,1.245030522,1,-0.430578798,0.855420768,1.429029465,1,-0.446395606,0.810426056,0.904454529,1,-0.416537315,0.732293487,1.416871071,1,-0.338738769,0.985576749,0.601894736,1,-0.408712924,0.862931609,0.785103023,1,-0.585929811,1.079813242,0.014383338,1,-0.54429245,0.949746549,0.45767802,1,-0.633265078,1.171150208,0.950244248,1,-0.438766211,0.760087073,1.199283719,1,-0.587636232,0.979668677,0.714941204,1,-0.571392715,0.951448381,0.175404236,1,-0.46790117,0.909442604,0.012862999,1,-0.481923819,0.770806313,1.029326558,1,-0.354201376,0.993459105,0.704081833,1,-0.407762706,0.918158472,0.665404916,1,-0.305809468,0.941524446,1.018365502,1,-0.484720826,1.043708682,1.227344394,1
19.4,-0.383780301,0.918214619,1.344389915,1,-0.30301109,0.870992303,1.187818885,1,-0.48910439,1.458364725,0.148289338,1,-0.370782554,1.179682732,0.86761421,1,-0.282042205,0.890629828,1.467082262,1,-0.204773277,1.188847899,1.036730289,1,-0.245012134,0.781000853,1.472115278,1,-0.214252636,1.245946646,0.691862226,1,-0.208455622,1.222945333,0.936897159,1,-0.578064859,1.491794467,0.141096592,1,-0.369095564,1.27920258,0.461455494,1,-0.553194582,1.25750041,0.96825403,1,-0.189849347,0.997964561,1.27725172,1,-0.371315807,1.28746891,0.592770219,1,-0.399923742,1.37429595,0.306235343,1,-0.486679494,1.344366908,0.035918526,1,-0.195746884,1.144500375,1.143110394,1,-0.198715225,1.209296584,0.785859704,1,-0.282084227,1.249368072,0.800331831,1,-0.596469939,1.001164198,0.048984226,1,-0.525831461,1.002624154,0.840583503,1,-0.518333018,0.902386487,1.253582835,1,-0.436046958,0.864829302,1.43940556,1,-0.458380818,0.805763006,0.91468972,1,-0.42163533,0.741390288,1.430617929,1,-0.356337249,0.961709023,0.600400209,1,-0.423309565,0.851694822,0.792202592,1,-0.585571945,1.080021024,0.01426152,1,-0.545136392,0.950574636,0.457765669,1,-0.627671957,1.173279047,0.950987637,1,-0.445504963,0.765151858,1.212221026,1,-0.586522758,0.978792548,0.716112494,1,-0.57213217,0.95224607,0.175494492,1,-0.468098462,0.909361303,0.012793435,1,-0.491625428,0.772170305,1.041633368,1,-0.365555763,0.975503087,0.702913225,1,-0.425306708,0.902321815,0.670669615,1,-0.305673361,0.939046264,1.026951075,1,-0.484560966,1.050192833,1.231512666,1
19.42,-0.386975288,0.926906586,1.353041887,1,-0.305695713,0.873808444,1.198492765,1,-0.47796312,1.456906319,0.150947392,1,-0.364562094,1.175492048,0.86871618,1,-0.288280159,0.902051628,1.477984309,1,-0.199264914,1.186565995,1.040227652,1,-0.250601083,0.792795241,1.486288667,1,-0.203395799,1.238875628,0.694387078,1,-0.201221883,1.219002247,0.93947196,1,-0.564618289,1.497732401,0.142577469,1,-0.361410737,1.272596836,0.460651904,1,-0.545613289,1.258433342,0.967504144,1,-0.190998673,1.001389623,1.285565972,1,-0.363602161,1.281144023,0.59188056,1,-0.390023172,1.36833787,0.306227148,1,-0.482797742,1.341008663,0.039745498,1,-0.192549661,1.144632936,1.147621632,1,-0.189864635,1.20268023,0.788839638,1,-0.272859216,1.244371295,0.801704526,1,-0.596512854,1.001548886,0.048623353,1,-0.52372241,1.001560807,0.844080806,1,-0.521011591,0.91210264,1.261883855,1,-0.441739887,0.874685585,1.449220061,1,-0.470514715,0.802191794,0.925155818,1,-0.426453948,0.75142175,1.443759441,1,-0.37579,0.938405871,0.600505173,1,-0.438405514,0.841480434,0.800012887,1,-0.585111499,1.080211759,0.013718293,1,-0.546213627,0.951781452,0.457763851,1,-0.621948183,1.175709009,0.951426446,1,-0.452171236,0.771741688,1.224788427,1,-0.585149586,0.97914499,0.716803133,1,-0.572908878,0.953073442,0.175437853,1,-0.468252033,0.90929395,0.012762343,1,-0.500809312,0.774439931,1.05402565,1,-0.378612101,0.957907736,0.702247024,1,-0.444369078,0.887793362,0.67701906,1,-0.305850506,0.937326252,1.035433769,1,-0.48399663,1.057540894,1.235150695,1
19.44,-0.389659137,0.936500967,1.361002684,1,-0.308470339,0.877690673,1.208739638,1,-0.467270702,1.456521392,0.152578071,1,-0.361471117,1.172717929,0.869000077,1,-0.294159114,0.914334655,1.488406539,1,-0.193262339,1.184772372,1.043247104,1,-0.255897522,0.80562669,1.499656558,1,-0.192301691,1.232101679,0.696570158,1,-0.193476036,1.215410709,0.941888571,1,-0.552267611,1.502399683,0.142023101,1,-0.354582757,1.265983224,0.459014565,1,-0.538112581,1.25976491,0.966386378,1,-0.192006871,1.00558126,1.293340206,1,-0.356238127,1.274808288,0.590359688,1,-0.380408853,1.363411069,0.306063056,1,-0.476303667,1.339350939,0.043422978,1,-0.188667163,1.145364881,1.151786447,1,-0.180872351,1.196233273,0.791420162,1,-0.262561619,1.240125179,0.802966058,1,-0.59642005,1.002111316,0.048042756,1,-0.521522343,1.000874519,0.847395957,1,-0.523581028,0.922956407,1.26954639,1,-0.446988106,0.885235488,1.45857811,1,-0.482250601,0.800071895,0.935727954,1,-0.431026936,0.761701822,1.4562819,1,-0.396872938,0.916195989,0.601963162,1,-0.454004645,0.832493842,0.808212817,1,-0.584607065,1.080793977,0.013054282,1,-0.547374964,0.953530908,0.457595706,1,-0.616191089,1.178536415,0.951571822,1,-0.458670884,0.779485166,1.236887097,1,-0.583777964,0.980053782,0.717461288,1,-0.573641002,0.954214096,0.175282001,1,-0.468420953,0.909325719,0.01270639,1,-0.50990665,0.777886271,1.066016197,1,-0.392381132,0.940950096,0.702936471,1,-0.464381278,0.874366641,0.683981359,1,-0.306270987,0.936201274,1.043661594,1,-0.483137101,1.065965891,1.238242507,1
19.46,-0.392313927,0.947038829,1.368338823,1,-0.311288714,0.882476032,1.218476415,1,-0.458409727,1.457245827,0.15423426,1,-0.355463773,1.168670297,0.869220674,1,-0.299701333,0.927613735,1.497902632,1,-0.186629668,1.183369279,1.045756459,1,-0.260914743,0.819360256,1.512194514,1,-0.181233495,1.225385547,0.698362172,1,-0.185192689,1.212012768,0.943759739,1,-0.54375118,1.504199982,0.140917107,1,-0.348423779,1.260686517,0.457488626,1,-0.530300856,1.26154685,0.96473062,1,-0.192881331,1.010374784,1.30029881,1,-0.349442661,1.269146323,0.588542998,1,-0.371562153,1.360069871,0.30543676,1,-0.462840885,1.340699434,0.046269927,1,-0.18447955,1.146502733,1.155339122,1,-0.171735391,1.190087795,0.793587506,1,-0.252087533,1.236659408,0.803902805,1,-0.596056104,1.002988935,0.047392864,1,-0.520305395,1.000649571,0.850429535,1,-0.525953174,0.934806585,1.276607037,1,-0.452001542,0.896905541,1.467061758,1,-0.49414137,0.798991382,0.946340919,1,-0.435275674,0.773330927,1.467983365,1,-0.419290572,0.895463288,0.60507524,1,-0.469429076,0.824582219,0.817257583,1,-0.583803117,1.081476092,0.012014723,1,-0.548545837,0.955599606,0.457189918,1,-0.610337257,1.181988835,0.951397479,1,-0.464749008,0.788683772,1.24861598,1,-0.582838297,0.980947733,0.717780292,1,-0.57475096,0.955611169,0.174986959,1,-0.4684771,0.909308434,0.012675434,1,-0.518559694,0.782491922,1.078073859,1,-0.407378048,0.92478317,0.704304814,1,-0.484749496,0.862885416,0.691972852,1,-0.306992292,0.935733497,1.051464796,1,-0.481844425,1.075160503,1.240775704,1
19.48,-0.393989831,0.958675683,1.375022888,1,-0.313714772,0.887912512,1.227590084,1,-0.44903484,1.457786918,0.155743703,1,-0.350235224,1.165272593,0.868928313,1,-0.304826409,0.941878855,1.506191373,1,-0.179863036,1.182096601,1.047562599,1,-0.265699923,0.834269345,1.523772836,1,-0.169872701,1.218701243,0.699663281,1,-0.176318362,1.208655477,0.945085704,1,-0.534271717,1.505816579,0.138476729,1,-0.342822254,1.256850123,0.455799252,1,-0.522478878,1.263901472,0.962898731,1,-0.193383992,1.015956044,1.306504726,1,-0.342898458,1.264794946,0.586742699,1,-0.363571882,1.358432889,0.305000007,1,-0.448468417,1.342711926,0.047975063,1,-0.179904342,1.147980571,1.158070683,1,-0.162375644,1.183890581,0.795279145,1,-0.24142693,1.23291719,0.804253876,1,-0.595612109,1.003959417,0.046593849,1,-0.518458128,1.000777721,0.85318023,1,-0.527759552,0.947579265,1.283002853,1,-0.456616729,0.909643292,1.474667192,1,-0.5060727,0.798968375,0.957423925,1,-0.439321101,0.786216438,1.47914362,1,-0.441806823,0.876214027,0.60983783,1,-0.485652149,0.81779623,0.826812208,1,-0.583283901,1.082401633,0.011081648,1,-0.54965198,0.958159208,0.456779063,1,-0.604448497,1.186045766,0.95084399,1,-0.470686525,0.799081862,1.259788156,1,-0.582011163,0.982381344,0.717799842,1,-0.575563192,0.957184315,0.174320415,1,-0.468556911,0.909407496,0.012563027,1,-0.527391374,0.788866818,1.09005034,1,-0.423170745,0.908798873,0.706971884,1,-0.505253255,0.852515817,0.700786412,1,-0.307986796,0.936035693,1.058787107,1,-0.4804416,1.085188746,1.242758393,1
